date;mkt;SMB;HML;RMW;CMA;RF
27/10/2010;-0,0034;-0,0021;-0,0034;-0,0035;-0,0005;0
28/10/2010;0,0015;-0,003;-0,0002;-0,0007;-0,0032;0
29/10/2010;0,0016;0,003;-0,0009;-0,0004;0,0025;0
1/11/2010;0,0004;-0,0045;-0,0003;0,0017;-0,0006;0
2/11/2010;0,0091;0,0106;-0,0016;0,0015;0,0016;0
3/11/2010;0,0036;0,0003;0,0015;-0,0033;0,0004;0
4/11/2010;0,0194;0,0045;0,0083;-0,0107;0,004;0
5/11/2010;0,0041;0,0011;0,008;-0,0048;0,0043;0
8/11/2010;-0,0004;0,0051;-0,0035;-0,0006;-0,004;0
9/11/2010;-0,0084;-0,0061;-0,0025;0,0074;0,0004;0
10/11/2010;0,0058;0,0061;0,004;-0,0046;0,0009;0
11/11/2010;-0,0035;0;0,0014;0,0018;0,0008;0
12/11/2010;-0,0138;-0,0043;-0,0009;0,0026;0,0015;0
15/11/2010;-0,0005;0,0019;0,0018;0,001;0,0035;0
16/11/2010;-0,0166;-0,0045;-0,0008;0,004;0,001;0
17/11/2010;0,0011;0,0035;-0,0025;0,0009;0,0001;0
18/11/2010;0,0162;0,0038;-0,0008;-0,0008;-0,0019;0
19/11/2010;0,0038;0,0017;-0,0012;-0,0001;0,0018;0
22/11/2010;-0,0005;0,0054;-0,0078;0,003;-0,0051;0
23/11/2010;-0,014;0,0044;-0,0018;0,0029;-0,0024;0
24/11/2010;0,0166;0,005;0,001;-0,0039;0,0012;0
25/11/2010;0,0005;0,0006;0,0006;-0,0009;-0,0003;0
26/11/2010;-0,0079;0,0022;-0,0036;0,003;-0,0007;0
29/11/2010;-0,0004;-0,0001;0,0037;-0,0017;0,0011;0
30/11/2010;-0,0057;0,0008;-0,0007;-0,001;-0,0015;0
1/12/2010;0,0216;-0,0014;0,0012;-0,0043;0,0033;0
2/12/2010;0,0128;-0,0014;0,0072;-0,006;0,0059;0
3/12/2010;0,0033;0,0051;-0,0004;-0,0012;0,0002;0
6/12/2010;0,0003;0,0067;-0,0015;-0,0015;-0,0011;0
7/12/2010;-0,0003;0,0024;0,0011;0,0012;0,0029;0
8/12/2010;0,0023;-0,0032;0,0046;-0,0022;0,0025;0
9/12/2010;0,0038;0,0001;0,0044;-0,0047;0,0031;0
10/12/2010;0,0065;0,004;0,0021;-0,0016;0,0026;0
13/12/2010;0;-0,0037;0,002;-0,0015;-0,0009;0
14/12/2010;0,0008;-0,0013;-0,0005;0,0035;0,0013;0
15/12/2010;-0,0046;0,0009;-0,0047;0,0025;0;0
16/12/2010;0,0058;0,0021;-0,0004;-0,0002;0,0016;0
17/12/2010;0,0007;0,0016;-0,003;-0,0023;0,0008;0
20/12/2010;0,0017;0,0011;0,0023;-0,0026;-0,0003;0
21/12/2010;0,0073;0,0028;0,0058;-0,0061;0,0031;0
22/12/2010;0,0031;-0,0037;0,0082;-0,0037;0,0032;0
23/12/2010;-0,001;0,0013;-0,003;0,0022;-0,0018;0
24/12/2010;0,0003;0,0003;0,0003;-0,0002;0;0
27/12/2010;0,0006;0,002;0,0028;-0,0034;0,0016;0
28/12/2010;0,0006;-0,003;0,0019;-0,0006;-0,0013;0
29/12/2010;0,0023;0,002;-0,0024;-0,0009;-0,0027;0
30/12/2010;-0,001;0,0017;0;0,0024;0,0002;0
31/12/2010;-0,0005;-0,0043;0,0021;-0,0025;-0,0002;0
3/1/2011;0,0108;0,0041;0,0043;-0,004;0,0012;0
4/1/2011;-0,0034;-0,0112;0,0025;0,0019;0,0015;0
5/1/2011;0,0055;0,0042;-0,0006;-0,0023;0,0003;0
6/1/2011;-0,0023;-0,0019;-0,0032;0,0017;0,0006;0
7/1/2011;-0,0015;-0,0009;-0,0024;0,003;-0,0013;0
10/1/2011;-0,0005;0,0052;-0,0024;-0,0039;-0,0002;0
11/1/2011;0,0053;0,0018;0,0022;-0,0028;-0,0008;0
12/1/2011;0,009;0,0006;0,0024;-0,0048;0,0016;0
13/1/2011;-0,0021;0,0001;-0,0012;0,0052;0,0015;0
14/1/2011;0,0069;-0,0014;0,0062;-0,0055;0,0041;0
17/1/2011;0,0002;0,0008;-0,0001;-0,0003;0;0
18/1/2011;0,0021;-0,0007;-0,0031;0,0022;-0,0032;0
19/1/2011;-0,0123;-0,0099;-0,0037;0,0093;-0,0028;0
20/1/2011;-0,0037;-0,0089;0,0059;0,0058;0,0039;0
21/1/2011;0,0008;-0,007;0,0074;-0,0013;0,0064;0
24/1/2011;0,0065;-0,0001;-0,0017;-0,0002;0,0035;0
25/1/2011;-0,0009;-0,0012;0,0011;0,004;-0,0003;0
26/1/2011;0,0075;0,0124;-0,0015;-0,0042;-0,0026;0
27/1/2011;0,0017;-0,0012;0,0027;-0,001;0,0033;0
28/1/2011;-0,0169;-0,0041;-0,0007;0,0002;-0,0057;0
31/1/2011;0,0075;-0,0011;-0,0003;-0,0014;0,0016;0
1/2/2011;0,0179;0,0053;0,0054;-0,0047;-0,0005;0
2/2/2011;-0,0021;0,0009;-0,004;-0,0012;-0,0033;0
3/2/2011;0,0032;0,0013;-0,0027;-0,0024;-0,0007;0
4/2/2011;0,0027;0,0005;-0,0046;-0,0007;0,0006;0
7/2/2011;0,0058;0,0023;0,0044;-0,0018;0,0029;0
8/2/2011;0,0042;0,0011;-0,0003;-0,0007;0,0006;0
9/2/2011;-0,0033;-0,0023;-0,0012;0,0038;-0,001;0
10/2/2011;0,0015;0,002;-0,0012;-0,0013;0,001;0
11/2/2011;0,0061;0,0039;0,0025;-0,0038;0,0038;0
14/2/2011;0,0038;0,0027;-0,0006;-0,0015;-0,0019;0
15/2/2011;-0,0033;-0,0017;0,0004;0;-0,0025;0
16/2/2011;0,0077;0,0028;0,0008;-0,0018;0,0023;0
17/2/2011;0,0041;0,0024;0,0013;-0,0017;0,0026;0
18/2/2011;0,001;-0,0016;0;0,0018;0,001;0
21/2/2011;0,0004;0,0003;0,0001;-0,0003;-0,0001;0
22/2/2011;-0,0216;-0,0049;-0,0004;0,0074;-0,0029;0
23/2/2011;-0,007;-0,0076;0,0013;-0,0011;-0,0045;0
24/2/2011;0,0001;0,0039;-0,002;0;0,001;0
25/2/2011;0,0133;0,0087;0,0015;-0,0069;0,0017;0
28/2/2011;0,0054;-0,0023;0,0034;-0,0016;-0,0024;0
1/3/2011;-0,0144;0,0002;-0,0027;0,0016;-0,0066;0
2/3/2011;0,0029;0,0017;-0,0015;-0,0011;0,0024;0
3/3/2011;0,0163;0,0021;0,0003;-0,0015;0,0039;0
4/3/2011;-0,0057;0,0039;-0,0053;0,0005;-0,0028;0
7/3/2011;-0,0097;-0,005;0,0009;0,0039;-0,0003;0
8/3/2011;0,0078;0,0023;0,004;0,0002;0,0053;0
9/3/2011;-0,0023;-0,0029;0,0039;0,0056;0,001;0
10/3/2011;-0,0201;-0,0074;-0,0024;0,0076;-0,0017;0
11/3/2011;0,0068;-0,0012;0,0001;-0,0029;0,0003;0
14/3/2011;-0,006;-0,0009;-0,004;0,0031;0,0003;0
15/3/2011;-0,0115;0,0008;-0,0012;0,0049;0,0023;0
16/3/2011;-0,0165;0,0063;-0,0011;-0,0007;0,0009;0
17/3/2011;0,0129;-0,0055;0,0056;-0,0037;0,0002;0
18/3/2011;0,0047;0,0059;0,0026;-0,0012;0,0011;0
21/3/2011;0,0168;0,0073;-0,0017;-0,0027;-0,0011;0
22/3/2011;-0,0036;-0,0007;-0,0026;0,0035;-0,0012;0
23/3/2011;0,0033;0,0021;-0,0045;-0,0009;-0,0023;0
24/3/2011;0,0085;-0,0016;-0,0021;0;0,0037;0
25/3/2011;0,0032;0,0026;0,0001;0,0017;0,0019;0
28/3/2011;-0,0034;0,0007;-0,002;0,004;0,0003;0
29/3/2011;0,0076;0,0012;-0,0024;-0,0001;0,0004;0
30/3/2011;0,0083;0,0041;0,0018;-0,0014;0,0009;0
31/3/2011;-0,0006;0,0051;-0,0022;0,0011;-0,0011;0
1/4/2011;0,0058;-0,0005;0,004;0,0003;0,0028;0
4/4/2011;0,0011;0,0022;-0,0011;0,0008;-0,0012;0
5/4/2011;0,0015;0,0059;-0,0028;-0,002;-0,0011;0
6/4/2011;0,0016;-0,0011;0,0043;-0,0011;0,0015;0
7/4/2011;-0,0022;-0,0017;-0,002;0,0026;-0,0017;0
8/4/2011;-0,0029;-0,003;-0,0021;-0,0007;-0,0039;0
11/4/2011;-0,0049;-0,0058;-0,001;0,0041;0,0005;0
12/4/2011;-0,0099;-0,0063;-0,001;0,0055;0,0002;0
13/4/2011;0,0013;0,0022;-0,0071;-0,0006;-0,0019;0
14/4/2011;0,0002;0,0038;-0,0032;0,0004;-0,0033;0
15/4/2011;0,004;0,0035;0,0003;0,0012;0,0033;0
18/4/2011;-0,0117;-0,0042;-0,0023;0,0034;-0,0019;0
19/4/2011;0,0058;-0,0034;0,0007;-0,0014;0,0021;0
20/4/2011;0,0145;0,005;-0,005;-0,0027;-0,0008;0
21/4/2011;0,0056;0,0015;-0,0028;-0,0016;-0,0007;0
22/4/2011;-0,0002;-0,0002;-0,0001;0,0002;0,0001;0
25/4/2011;-0,002;-0,0002;0,0006;0,0014;-0,0013;0
26/4/2011;0,0081;-0,0006;0,0027;-0,0001;0,0059;0
27/4/2011;0,006;0,001;-0,0025;0;-0,0033;0
28/4/2011;0,0027;0;-0,0011;0,0021;0,0001;0
29/4/2011;0,0035;0,0029;0,0001;-0,0009;-0,0013;0
2/5/2011;-0,0036;-0,0093;-0,0006;0,0076;0;0
3/5/2011;-0,0066;-0,0083;0,0039;0,0063;0,0014;0
4/5/2011;-0,0081;-0,0056;-0,0015;0,0043;-0,0031;0
5/5/2011;-0,0093;0,0023;-0,0008;0,0042;0,0042;0
6/5/2011;0,0049;0,0009;-0,0011;-0,0023;-0,0011;0
9/5/2011;0,0064;0,0072;-0,0033;-0,0004;-0,0026;0
10/5/2011;0,0082;0,0049;0,0018;0,0003;0,0012;0
11/5/2011;-0,0121;-0,0062;-0,0032;0,0075;-0,0007;0
12/5/2011;0,0043;0,001;-0,0029;0,0013;-0,001;0
13/5/2011;-0,0087;-0,004;-0,0019;0,0033;-0,0012;0
16/5/2011;-0,0073;-0,0089;0,0043;0,0017;0,0003;0
17/5/2011;-0,0004;-0,0036;0,0011;-0,0003;-0,0025;0
18/5/2011;0,0107;0,0057;-0,0017;-0,0037;0,0004;0
19/5/2011;0,0025;0,0008;-0,001;0,0021;0;0
20/5/2011;-0,0068;0,0018;-0,0023;-0,001;-0,0022;0
23/5/2011;-0,012;-0,0039;0,0011;0,0028;-0,0024;0
24/5/2011;-0,0016;-0,0017;-0,0014;0,0008;-0,0012;0
25/5/2011;0,0051;0,0076;-0,0033;-0,0036;0,0012;0
26/5/2011;0,0049;0,0046;-0,0019;-0,0008;0,001;0
27/5/2011;0,0047;0,0027;0,0016;-0,0023;0,0005;0
30/5/2011;0,0002;0;0,0003;-0,0002;0,0001;0
31/5/2011;0,0102;0,0033;-0,0015;-0,0002;-0,0003;0
1/6/2011;-0,0236;-0,0051;-0,0026;0,0072;-0,0061;0
2/6/2011;-0,0008;-0,001;0,0016;-0,003;-0,0002;0
3/6/2011;-0,01;-0,0048;0,0016;0,0001;0;0
6/6/2011;-0,0121;-0,004;-0,0022;0,0066;-0,0006;0
7/6/2011;-0,0001;0,003;-0,0002;-0,0008;0,0005;0
8/6/2011;-0,0062;-0,0082;0,0007;0,0073;-0,0011;0
9/6/2011;0,008;0,0006;0,0007;-0,0006;0,002;0
10/6/2011;-0,0145;-0,0012;0,0027;0,0005;0,0005;0
13/6/2011;-0,0008;-0,005;0,0043;0,0034;-0,0005;0
14/6/2011;0,0144;0,0079;-0,0027;0,0001;0,0013;0
15/6/2011;-0,0174;-0,0002;-0,0014;0,004;-0,0014;0
16/6/2011;-0,0004;-0,0016;0,0046;0,0042;0,0015;0
17/6/2011;0,0018;-0,0028;0,0062;-0,0008;0,0024;0
20/6/2011;0,0055;0,0015;-0,0006;0,0022;0,0012;0
21/6/2011;0,0163;0,0087;-0,0045;-0,0044;-0,0007;0
22/6/2011;-0,0057;0,0009;-0,0002;-0,0016;-0,0008;0
23/6/2011;-0,0025;0,0043;-0,0081;0,0037;-0,0007;0
24/6/2011;-0,0114;0,004;-0,0001;0,0035;-0,0005;0
27/6/2011;0,0083;-0,0012;-0,0011;0,001;0,0001;0
28/6/2011;0,0141;0,003;-0,0048;0,0001;-0,0003;0
29/6/2011;0,009;-0,0032;0,0052;-0,0053;0,0014;0
30/6/2011;0,0104;0,0004;0,0001;-0,0003;0,0029;0
1/7/2011;0,0135;-0,0005;0,0005;0,0008;0,0017;0
4/7/2011;0,0005;0,0011;-0,0001;0,0002;-0,0006;0
5/7/2011;-0,0005;0,0024;-0,0076;0,0034;-0,0054;0
6/7/2011;0,0011;0,0028;-0,0054;0,003;-0,0002;0
7/7/2011;0,0107;0,0043;-0,0004;-0,0004;-0,0016;0
8/7/2011;-0,0067;-0,0005;-0,0045;0,0026;-0,0012;0
11/7/2011;-0,0196;-0,0026;0;0,0058;0,0006;0
12/7/2011;-0,0034;0,0018;0,0028;-0,001;-0,0009;0
13/7/2011;0,0055;0,0062;-0,003;-0,003;-0,0028;0
14/7/2011;-0,008;-0,0062;0,0022;0,0013;0,0005;0
15/7/2011;0,0061;0,0001;-0,0036;0,0015;-0,0064;0
18/7/2011;-0,0095;-0,0035;-0,0048;0,0027;-0,0044;0
19/7/2011;0,0169;0,0029;-0,0046;0,0032;-0,0008;0
20/7/2011;-0,0006;-0,0007;0,0046;-0,0023;0,0024;0
21/7/2011;0,0127;-0,0032;0,0089;-0,0039;0,0044;0
22/7/2011;0,0012;-0,0009;-0,0086;0,0012;-0,0062;0
25/7/2011;-0,0063;-0,005;0,0013;0,0015;-0,0004;0
26/7/2011;-0,0046;-0,0019;0,0005;0,0014;-0,0033;0
27/7/2011;-0,022;-0,0061;0,0056;0,0045;0,0036;0
28/7/2011;-0,0027;0,0008;-0,0015;-0,0023;-0,0029;0
29/7/2011;-0,0066;0,0018;0,0004;-0,0001;0,0037;0
1/8/2011;-0,0036;-0,0007;0,0011;0,0001;-0,001;0
2/8/2011;-0,0259;-0,0007;-0,0016;-0,0017;-0,0047;0
3/8/2011;0,0053;-0,0005;-0,004;0,001;-0,0018;0
4/8/2011;-0,0511;-0,009;0,008;0,006;0,0039;0
5/8/2011;-0,0051;-0,0121;-0,0027;0,009;0,0013;0
8/8/2011;-0,0687;-0,0143;-0,0101;0,0098;-0,0058;0
9/8/2011;0,0501;0,0089;-0,0006;-0,0086;0,0009;0
10/8/2011;-0,0392;-0,0005;-0,0128;0,0073;-0,0078;0
11/8/2011;0,0462;0,0006;0,0057;-0,0041;-0,0003;0
12/8/2011;0,0046;-0,0024;-0,0087;0,0066;-0,0025;0
15/8/2011;0,0224;0,0044;0,0074;-0,0098;0,0023;0
16/8/2011;-0,0114;-0,0075;0,0017;0,0048;0,0027;0
17/8/2011;0,0005;-0,0023;0,0057;-0,0031;0,0027;0
18/8/2011;-0,0463;-0,0069;0,0066;0,0029;0,0041;0
19/8/2011;-0,0154;0,0023;-0,0015;0;-0,0001;0
22/8/2011;0,0001;0,0001;-0,007;0,0032;-0,0029;0
23/8/2011;0,0346;0,0044;-0,0046;0,0033;-0,0033;0
24/8/2011;0,0119;-0,0023;0,008;-0,0032;0,0081;0
25/8/2011;-0,0156;-0,0059;0,0019;-0,0057;0,0001;0
26/8/2011;0,0168;0,0073;-0,0115;0,0016;-0,0053;0
29/8/2011;0,03;0,0117;0,0051;-0,0048;0,0044;0
30/8/2011;0,0038;0,003;-0,0082;0,0013;-0,0023;0
31/8/2011;0,005;-0,0059;0,0042;-0,0021;0,001;0
1/9/2011;-0,0122;-0,0081;-0,0045;0,0033;-0,0035;0
2/9/2011;-0,0257;-0,0047;-0,0078;0,0044;-0,0043;0
5/9/2011;-0,0006;-0,0004;-0,0001;0,0004;0,0002;0
6/9/2011;-0,0069;0,0021;-0,0057;0,0009;-0,0022;0
7/9/2011;0,0299;0,0062;0,0055;-0,0078;0,0013;0
8/9/2011;-0,0114;-0,0056;-0,0057;0,0027;-0,0038;0
9/9/2011;-0,0271;0,0002;0,0003;0,0025;-0,0009;0
12/9/2011;0,0045;-0,0019;0,0012;-0,0004;-0,0002;0
13/9/2011;0,0113;0,0062;-0,0033;-0,001;0,0004;0
14/9/2011;0,0132;0,0011;-0,001;0,0017;0,0011;0
15/9/2011;0,0163;-0,0049;0,0055;-0,0027;0,0025;0
16/9/2011;0,0037;-0,0005;-0,0031;0,0015;-0,0033;0
19/9/2011;-0,0112;-0,0065;-0,0096;0,0101;-0,0019;0
20/9/2011;-0,0041;-0,0113;0,0011;-0,0013;-0,0007;0
21/9/2011;-0,0301;-0,0044;-0,0093;0,0063;-0,0053;0
22/9/2011;-0,0353;-0,0024;0,006;0,0052;0,0068;0
23/9/2011;0,0057;0,0021;0,0038;0,003;0,0068;0
26/9/2011;0,0224;-0,0056;0,0082;-0,0044;0,001;0
27/9/2011;0,0128;0,0098;-0,0027;0,0009;-0,0011;0
28/9/2011;-0,0241;-0,0151;0;0,0088;0,0006;0
29/9/2011;0,0075;0,0014;0,02;-0,0082;0,0091;0
30/9/2011;-0,0246;-0,0007;0,0005;0,0024;0,0004;0
3/10/2011;-0,0323;-0,0181;-0,0047;0,0101;0,0014;0
4/10/2011;0,023;0,0255;0,0038;-0,0026;0,0044;0
5/10/2011;0,0218;-0,0004;-0,0049;-0,0041;-0,0058;0
6/10/2011;0,0208;0,0037;-0,0008;-0,0068;0,0008;0
7/10/2011;-0,0105;-0,0111;-0,0071;0,0126;0;0
10/10/2011;0,0322;0,003;0,0034;-0,0025;-0,0007;0
11/10/2011;0,0035;0,0081;-0,0034;-0,0012;-0,0051;0
12/10/2011;0,0124;0,0061;0,0075;-0,0071;0,002;0
13/10/2011;-0,003;0,0012;-0,0083;0,0061;-0,0039;0
14/10/2011;0,0181;0,0011;-0,0022;-0,0006;-0,0051;0
17/10/2011;-0,0213;-0,0111;-0,0022;0,0075;-0,0004;0
18/10/2011;0,0208;0,0056;0,0133;-0,0131;0,0063;0
19/10/2011;-0,0142;-0,0066;0,008;0,0039;0,0063;0
20/10/2011;0,0041;-0,0018;0,0058;-0,003;0,0044;0
21/10/2011;0,0192;0,0008;0,0007;-0,0004;0,0013;0
24/10/2011;0,0167;0,0157;-0,0055;-0,0039;-0,006;0
25/10/2011;-0,0207;-0,0057;-0,0027;0,0042;-0,0007;0
26/10/2011;0,0121;0,0076;0,0067;-0,0041;0,0027;0
27/10/2011;0,036;0,0121;0,0047;-0,0122;0,0002;0
28/10/2011;0,0003;-0,0037;-0,0059;-0,0026;-0,0039;0
31/10/2011;-0,0254;0,0007;-0,0058;0,0073;0,0007;0
1/11/2011;-0,0288;-0,0054;-0,0096;0,0075;-0,0023;0
2/11/2011;0,0171;0,0069;0,0068;-0,0055;0,0001;0
3/11/2011;0,0205;0,0042;-0,0022;-0,0018;-0,0017;0
4/11/2011;-0,0063;0,0004;-0,006;0,0031;0,0002;0
7/11/2011;0,0053;-0,0053;0,0018;0,0004;0,0021;0
8/11/2011;0,0115;-0,0003;0,0042;-0,0016;0,0007;0
9/11/2011;-0,038;-0,0069;-0,0033;0,009;0,0005;0
10/11/2011;0,0078;0,0003;0,0071;0,0016;0,0058;0
11/11/2011;0,02;0,0039;-0,0023;-0,0021;-0,001;0
14/11/2011;-0,0093;-0,0043;-0,0056;0,0052;-0,0014;0
15/11/2011;0,0046;0,0058;-0,0043;0,0014;-0,0022;0
16/11/2011;-0,0155;-0,0017;0,0005;-0,0018;0,0012;0
17/11/2011;-0,0177;0,0016;0,0047;0,0034;0,0057;0
18/11/2011;-0,0008;0,0006;0,0083;-0,0007;0,0048;0
21/11/2011;-0,0187;-0,0056;-0,0001;0,0024;0,0002;0
22/11/2011;-0,0039;-0,0023;-0,0061;0,0014;-0,004;0
23/11/2011;-0,0235;-0,0062;-0,0005;0,0065;0,0014;0
24/11/2011;-0,0007;0,0005;-0,0002;0,0004;0,0005;0
25/11/2011;-0,0033;-0,0082;0,0032;-0,003;0,0029;0
28/11/2011;0,0311;0,0129;-0,0063;-0,0017;-0,0042;0
29/11/2011;0,0028;-0,0041;0,0029;0,0032;0,0023;0
30/11/2011;0,0453;0,0082;0,0058;-0,011;-0,0001;0
1/12/2011;-0,0023;-0,0045;-0,0048;0,0027;-0,0025;0
2/12/2011;-0,0004;0,0044;0,0045;-0,0029;0,0048;0
5/12/2011;0,0108;0,0022;0,0015;-0,0042;-0,0028;0
6/12/2011;0,0008;0,0008;0,0008;-0,0005;0,0008;0
7/12/2011;0,0017;-0,0025;0,0054;-0,0014;0,0032;0
8/12/2011;-0,0231;-0,0072;-0,0065;0,0076;-0,0002;0
9/12/2011;0,0176;0,0105;0,001;-0,0038;-0,0018;0
12/12/2011;-0,0156;-0,0009;-0,0021;0,0067;0,0042;0
13/12/2011;-0,0115;-0,0095;0,0058;0,0035;0,0023;0
14/12/2011;-0,0137;-0,0041;0,01;-0,0023;0,0078;0
15/12/2011;0,0036;0,0056;0,0041;0,0017;0,0052;0
16/12/2011;0,0048;0,003;-0,0008;-0,0011;-0,0022;0
19/12/2011;-0,0127;-0,0041;-0,0026;0,0065;-0,0004;0
20/12/2011;0,0305;0,0074;-0,0003;-0,0066;-0,001;0
21/12/2011;0,0023;0,0008;0,0137;-0,003;0,0108;0
22/12/2011;0,0092;-0,0024;0,0071;-0,0069;0,0002;0
23/12/2011;0,0081;-0,0036;-0,002;0,0018;-0,0002;0
26/12/2011;-0,0001;0;0;0;0;0
27/12/2011;0,0005;0,0037;-0,0034;0,0033;-0,0017;0
28/12/2011;-0,0143;-0,0067;0,0016;0,003;0,0025;0
29/12/2011;0,0113;0,0023;0,0012;-0,0036;0,0009;0
30/12/2011;-0,0026;-0,0001;-0,0022;-0,0011;-0,0007;0
2/1/2012;0,0002;0,0001;0;-0,0001;-0,0001;0
3/1/2012;0,0167;0,0006;0,0056;-0,0086;-0,0034;0
4/1/2012;-0,0002;-0,0045;-0,0003;0,0015;0,0001;0
5/1/2012;0,0028;0,0018;-0,0018;-0,0039;0,0009;0
6/1/2012;-0,0028;-0,0006;-0,0028;0,0014;-0,0001;0
9/1/2012;0,0032;0,0027;-0,0017;-0,0021;0,0015;0
10/1/2012;0,0103;0,0032;0,0004;-0,0052;-0,0009;0
11/1/2012;0,0007;0,0013;-0,0001;-0,0052;0,0027;0
12/1/2012;0,003;0,0019;-0,0013;-0,0021;0,0007;0
13/1/2012;-0,0058;-0,0027;-0,0034;0,0059;0,0016;0
16/1/2012;0,0008;0,001;0;-0,0006;-0,0003;0
17/1/2012;0,003;-0,0014;-0,0055;0,0058;-0,0024;0
18/1/2012;0,0125;0,0048;-0,0009;-0,0037;-0,0026;0
19/1/2012;0,0053;-0,0013;-0,0019;-0,0002;-0,002;0
20/1/2012;0,0005;0,0023;0,0035;-0,0017;0,002;0
23/1/2012;0,0015;-0,0016;0;0,001;-0,0027;0
24/1/2012;-0,001;0,0061;-0,0019;-0,0003;-0,0014;0
25/1/2012;0,0097;0,0013;-0,0104;0,0013;-0,0034;0
26/1/2012;-0,0055;0,0033;-0,0053;0,0016;-0,0021;0
27/1/2012;0,0001;0,0077;-0,0038;-0,0028;-0,0024;0
30/1/2012;-0,0029;-0,0043;-0,0013;0,0032;0,0005;0
31/1/2012;-0,0004;0,0001;-0,0002;-0,0005;-0,0009;0
1/2/2012;0,011;0,0096;0,0024;-0,0031;0,0034;0
2/2/2012;0,0018;0,0032;-0,0019;-0,004;-0,0012;0
3/2/2012;0,015;0,0043;0,003;-0,0031;0,0005;0
6/2/2012;-0,0007;-0,0023;-0,0008;0,0018;-0,0019;0
7/2/2012;0,0012;-0,0027;0;0,0022;-0,0008;0
8/2/2012;0,002;-0,0017;0,004;-0,0012;0,0014;0
9/2/2012;0,0014;-0,0033;-0,0017;0,0033;0,0006;0
10/2/2012;-0,0083;-0,0048;-0,0005;0,0032;0,001;0
13/2/2012;0,0071;0,0047;-0,0007;-0,0013;0,0005;0
14/2/2012;-0,0011;-0,0037;-0,0025;0,0041;-0,0024;0
15/2/2012;-0,0045;-0,0015;0,0012;-0,001;0;0
16/2/2012;0,0127;0,0053;0,0021;-0,0032;-0,001;0
17/2/2012;0,0014;-0,0019;0,0055;-0,0003;0,0034;0
20/2/2012;0,0003;0,0002;0;-0,0002;-0,0001;0
21/2/2012;0,0005;-0,0041;0,0008;-0,0012;-0,0038;0
22/2/2012;-0,003;-0,003;-0,0067;0,0037;-0,0024;0
23/2/2012;0,0056;0,0086;-0,0023;-0,0028;0,0012;0
24/2/2012;0,0011;-0,0041;-0,004;0,0045;-0,0016;0
27/2/2012;0,001;-0,0015;0,0027;-0,0014;0,0019;0
28/2/2012;0,0031;-0,0051;-0,0021;0,0005;-0,0005;0
29/2/2012;-0,005;-0,0084;0,0043;0,0021;0,0039;0
1/3/2012;0,0068;-0,0017;-0,0003;-0,0011;-0,0013;0
2/3/2012;-0,0052;-0,01;-0,0001;0,0018;0,0025;0
5/3/2012;-0,0051;0,0022;0,0046;0,0032;0,0043;0
6/3/2012;-0,0174;-0,0039;-0,0005;0,0059;-0,0014;0
7/3/2012;0,0081;0,0038;0,001;-0,003;0,0015;0
8/3/2012;0,0114;0,0029;-0,0028;-0,0037;0,0007;0
9/3/2012;0,0046;0,0073;0,0011;-0,0026;0,0008;0
12/3/2012;-0,0015;-0,0024;0,0017;0,0029;0,0008;0
13/3/2012;0,0181;-0,0004;0,0062;-0,0075;0,0019;0
14/3/2012;-0,0038;-0,0074;-0,0004;0,0022;0,0017;0
15/3/2012;0,0067;0,0023;0,0029;-0,0049;0,0027;0
16/3/2012;0,001;-0,002;0,0029;-0,0033;-0,0019;0
19/3/2012;0,0039;0,0037;-0,0006;0,0001;-0,0023;0
20/3/2012;-0,0046;-0,0051;-0,001;0,0001;-0,0003;0
21/3/2012;-0,0011;0,0027;-0,0031;0,0018;0,0014;0
22/3/2012;-0,0082;-0,0023;-0,0025;0,0045;-0,0001;0
23/3/2012;0,0046;0,0055;0,0019;-0,0043;-0,0017;0
26/3/2012;0,0145;0,0039;-0,0025;-0,0004;-0,0009;0
27/3/2012;-0,0041;-0,0035;-0,0011;0,0026;-0,0007;0
28/3/2012;-0,0056;-0,0016;0,0035;-0,003;0,0039;0
29/3/2012;-0,0018;-0,0004;-0,0022;0,0017;0,0008;0
30/3/2012;0,003;-0,0045;-0,0008;-0,0009;0,001;0
2/4/2012;0,0086;0,0021;0,0001;0,0016;-0,0031;0
3/4/2012;-0,0045;-0,0027;-0,0019;0,0028;0,0017;0
4/4/2012;-0,0117;-0,0054;0,0025;0,005;0,0037;0
5/4/2012;-0,0007;-0,0013;-0,0046;0,0032;-0,0015;0
6/4/2012;-0,0004;-0,0002;-0,0001;0,0002;0,0001;0
9/4/2012;-0,0116;-0,0048;-0,0003;0,002;0,0011;0
10/4/2012;-0,018;-0,0038;0,0004;0,0001;-0,0011;0
11/4/2012;0,0086;0,0065;0,0012;-0,0033;0,0026;0
12/4/2012;0,0155;0,0015;0,001;-0,0037;-0,0021;0
13/4/2012;-0,0131;-0,0013;-0,0052;0,0075;0,0015;0
16/4/2012;-0,0008;0,0002;0,0099;-0,0021;0,0065;0
17/4/2012;0,0156;-0,0008;-0,0019;-0,001;-0,0038;0
18/4/2012;-0,0038;-0,0045;-0,0033;0,003;-0,001;0
19/4/2012;-0,0051;-0,0008;0,0021;-0,0041;0,0004;0
20/4/2012;0,0015;0,0044;0,0012;0,0017;0,0052;0
23/4/2012;-0,0096;-0,0043;0,0005;0,0019;-0,0002;0
24/4/2012;0,003;0,0018;0,0096;-0,007;0,0056;0
